Filename,RRT,Group,Class,MF,Treatment,ID,Year,Month,VOC,ER_final,log_10,Plot,sampling
2.1_c_OCT.CDF,1.898,ST,ST,C15H24,C,1_c,2018,October,a-farnesene,0.01,8.14,1,three
13.7_hxn_OCT.CDF,0.905,OVOC,ovoc,,HxN,7_hxn,2018,October,ovoc,0.01,8.15,7,three
11.6_n_OCT.CDF,1.681,OVOC,ovoc,,N,6_n,2018,October,ovoc,0.01,8.15,6,three
13.7_hxn_OCT.CDF,0.338,OVOC,furan,C4H8O,HxN,7_hxn,2018,October,tetrahydrofuran,0.01,8.15,7,three
11.6_n_OCT.CDF,1.093,HC,alkane,C10H20,N,6_n,2018,October,alkane,0.01,8.16,6,three
23.19_c_OCT.CDF,1.482,OVOC,oBz,C10H12O2,C,19_c,2018,October,thymoquinone,0.01,8.16,19,three
23.19_c_OCT.CDF,2.117,oST,oST,C15H24O,C,19_c,2018,October,ost,0.01,8.16,19,three
15.8_h_OCT.CDF,1.05,MT,MT,C10H14,H,8_h,2018,October,p-cymene,0.01,8.16,8,three
19.11_n_OCT.CDF,0.547,OVOC,ester,C6H12O2,N,11_n,2018,October,"butanoic acid, 2-methyl-, methyl ester",0.01,8.17,11,three
13.7_hxn_OCT.CDF,1.362,OVOC,oBz,C10H14O,HxN,7_hxn,2018,October,"a,a,4-trimethyl-benzenemethanol",0.01,8.17,7,three
17.9_n_OCT.CDF,1.482,OVOC,oBz,C10H12O2,N,9_n,2018,October,thymoquinone,0.01,8.17,9,three
23.19_c_OCT.CDF,1.093,HC,alkane,C10H20,C,19_c,2018,October,alkane,0.01,8.17,19,three
23.19_c_OCT.CDF,1.023,OVOC,ovoc,C9H18O,C,19_c,2018,October,methoxy-cyclooctane,0.01,8.17,19,three
6.3_hxn_OCT.CDF,1.277,OTHER,other,,HxN,3_hxn,2018,October,ovoc,0.01,8.18,3,three
21.12_c_OCT.CDF,0.958,MT,MT,C10H16,C,12_c,2018,October,b-pinene,0.02,8.18,12,three
23.19_c_OCT.CDF,1.599,oMT,oMT,C10H16O,C,19_c,2018,October,omt,0.02,8.19,19,three
4.2_h_OCT.CDF,1.023,OVOC,ovoc,C9H18O,H,2_h,2018,October,methoxy-cyclooctane,0.02,8.19,2,three
15.8_h_OCT.CDF,1.78,OVOC,ovoc,C10H16O2,H,8_h,2018,October,trans-4-hydroxy-3-methyl-6-(1-methylethyl)-2-cyclohexen-1-one,0.02,8.19,8,three
2.1_c_OCT.CDF,1.599,oMT,oMT,C10H16O,C,1_c,2018,October,omt,0.02,8.2,1,three
2.1_c_OCT.CDF,1.835,ST,ST,C15H22,C,1_c,2018,October,st,0.02,8.21,1,three
4.2_h_OCT.CDF,0.905,OVOC,ovoc,,H,2_h,2018,October,ovoc,0.02,8.21,2,three
13.7_hxn_OCT.CDF,1.424,OTHER,other,,HxN,7_hxn,2018,October,other,0.02,8.21,7,three
11.6_n_OCT.CDF,2.451,HC,alkane,C20H32,N,6_n,2018,October,p-camphorene,0.02,8.22,6,three
15.8_h_OCT.CDF,1.277,OTHER,other,,H,8_h,2018,October,ovoc,0.02,8.22,8,three
19.11_n_OCT.CDF,1.665,OTHER,other,,N,11_n,2018,October,other,0.02,8.23,11,three
19.11_n_OCT.CDF,1.079,OVOC,ovoc,C9H18O,N,11_n,2018,October,ovoc,0.02,8.23,11,three
23.19_c_OCT.CDF,0.958,MT,MT,C10H16,C,19_c,2018,October,b-pinene,0.02,8.23,19,three
4.2_h_OCT.CDF,1.709,OVOC,aldehyde,C12H22O,H,2_h,2018,October,aldehyde,0.02,8.24,2,three
21.12_c_OCT.CDF,0.781,HC,Bz,C8H10,C,12_c,2018,October,o-xylene,0.02,8.25,12,three
2.1_c_OCT.CDF,0.958,MT,MT,C10H16,C,1_c,2018,October,b-pinene,0.02,8.25,1,three
9.5_h_OCT.CDF,1.482,OVOC,oBz,C10H12O2,H,5_h,2018,October,thymoquinone,0.02,8.25,5,three
6.3_hxn_OCT.CDF,1.764,oMT,oMT,,HxN,3_hxn,2018,October,omt,0.02,8.26,3,three
13.7_hxn_OCT.CDF,2.419,HC,alkane,C20H32,HxN,7_hxn,2018,October,m-camphorene,0.02,8.28,7,three
9.5_h_OCT.CDF,1.898,ST,ST,C15H24,H,5_h,2018,October,a-farnesene,0.02,8.28,5,three
6.3_hxn_OCT.CDF,1.665,OTHER,other,,HxN,3_hxn,2018,October,other,0.02,8.29,3,three
21.12_c_OCT.CDF,1.424,OVOC,oBz,C8H10O2,C,12_c,2018,October,2-phenoxy-ethanol,0.02,8.29,12,three
11.6_n_OCT.CDF,1.023,OVOC,ovoc,C9H18O,N,6_n,2018,October,methoxy-cyclooctane,0.02,8.29,6,three
9.5_h_OCT.CDF,1.093,HC,alkane,C10H20,H,5_h,2018,October,alkane,0.02,8.3,5,three
17.9_n_OCT.CDF,1.023,OVOC,ovoc,C9H18O,N,9_n,2018,October,methoxy-cyclooctane,0.02,8.31,9,three
21.12_c_OCT.CDF,0.962,HC,Bz,C9H10,C,12_c,2018,October,a-methylstyrene,0.02,8.31,12,three
19.11_n_OCT.CDF,1,GLV,ester,C8H14O2,N,11_n,2018,October,cis-3-hexenyl acetate,0.02,8.31,11,three
11.6_n_OCT.CDF,1.077,OTHER,halogen,C6H4Cl2,N,6_n,2018,October,"1,4-dichloro-benzene",0.02,8.31,6,three
17.9_n_OCT.CDF,1.365,OVOC,oBz,C9H10O,N,9_n,2018,October,1-(3-methylphenyl)-ethanone,0.02,8.31,9,three
6.3_hxn_OCT.CDF,1.78,OVOC,ovoc,C10H16O2,HxN,3_hxn,2018,October,trans-4-hydroxy-3-methyl-6-(1-methylethyl)-2-cyclohexen-1-one,0.02,8.32,3,three
9.5_h_OCT.CDF,2.148,oST,oST,C15H24O,H,5_h,2018,October,ost,0.02,8.33,5,three
15.8_h_OCT.CDF,1.023,OVOC,ovoc,C9H18O,H,8_h,2018,October,methoxy-cyclooctane,0.02,8.33,8,three
19.11_n_OCT.CDF,0.905,OVOC,ovoc,,N,11_n,2018,October,ovoc,0.02,8.33,11,three
4.2_h_OCT.CDF,1.079,OVOC,ovoc,C9H18O,H,2_h,2018,October,ovoc,0.02,8.33,2,three
9.5_h_OCT.CDF,2.049,oST,oST,C15H24O,H,5_h,2018,October,caryophyllene oxide,0.02,8.34,5,three
19.11_n_OCT.CDF,1.023,OVOC,ovoc,C9H18O,N,11_n,2018,October,methoxy-cyclooctane,0.02,8.34,11,three
4.2_h_OCT.CDF,1.835,ST,ST,C15H22,H,2_h,2018,October,st,0.02,8.34,2,three
21.12_c_OCT.CDF,1.986,oST,oST,C15H26O,C,12_c,2018,October,nerolidol,0.02,8.34,12,three
19.11_n_OCT.CDF,1.362,OVOC,oBz,C10H14O,N,11_n,2018,October,"a,a,4-trimethyl-benzenemethanol",0.02,8.35,11,three
17.9_n_OCT.CDF,2.039,OTHER,other,C16H30O4,N,9_n,2018,October,"pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",0.02,8.35,9,three
6.3_hxn_OCT.CDF,0.547,OVOC,ester,C6H12O2,HxN,3_hxn,2018,October,"butanoic acid, 2-methyl-, methyl ester",0.02,8.36,3,three
17.9_n_OCT.CDF,1.835,ST,ST,C15H22,N,9_n,2018,October,st,0.02,8.36,9,three
4.2_h_OCT.CDF,0.866,MT,MT,C10H16,H,2_h,2018,October,a-pinene,0.02,8.36,2,three
23.19_c_OCT.CDF,1.835,ST,ST,C15H22,C,19_c,2018,October,st,0.02,8.36,19,three
4.2_h_OCT.CDF,1.362,OVOC,oBz,C10H14O,H,2_h,2018,October,"a,a,4-trimethyl-benzenemethanol",0.02,8.36,2,three
2.1_c_OCT.CDF,1.482,OVOC,oBz,C10H12O2,C,1_c,2018,October,thymoquinone,0.02,8.36,1,three
17.9_n_OCT.CDF,1.898,ST,ST,C15H24,N,9_n,2018,October,a-farnesene,0.02,8.36,9,three
17.9_n_OCT.CDF,0.439,OVOC,ester,C5H8O2,N,9_n,2018,October,methyl methacrylate,0.02,8.36,9,three
23.19_c_OCT.CDF,1.22,OVOC,oBz,C9H12O2,C,19_c,2018,October,benzaldehyde dimethyl acetal,0.02,8.37,19,three
9.5_h_OCT.CDF,2.039,OTHER,other,C16H30O4,H,5_h,2018,October,"pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",0.02,8.37,5,three
9.5_h_OCT.CDF,1.623,oMT,oMT,,H,5_h,2018,October,omt,0.02,8.38,5,three
19.11_n_OCT.CDF,0.402,OVOC,ester,C5H10O2,N,11_n,2018,October,methyl isobutyrate,0.02,8.38,11,three
23.19_c_OCT.CDF,1.812,OVOC,ketone,C13H22O,C,19_c,2018,October,"6,10-dimethyl-5,9-undecadien-2-one",0.02,8.38,19,three
9.5_h_OCT.CDF,1.05,MT,MT,C10H14,H,5_h,2018,October,p-cymene,0.02,8.38,5,three
23.19_c_OCT.CDF,1.846,ST,ST,C15H24,C,19_c,2018,October,a-humulene,0.02,8.38,19,three
4.2_h_OCT.CDF,1.898,ST,ST,C15H24,H,2_h,2018,October,a-farnesene,0.02,8.38,2,three
13.7_hxn_OCT.CDF,1.623,oMT,oMT,,HxN,7_hxn,2018,October,omt,0.02,8.39,7,three
9.5_h_OCT.CDF,0.439,OVOC,ester,C5H8O2,H,5_h,2018,October,methyl methacrylate,0.02,8.39,5,three
17.9_n_OCT.CDF,2.148,oST,oST,C15H24O,N,9_n,2018,October,ost,0.02,8.4,9,three
9.5_h_OCT.CDF,1.599,oMT,oMT,C10H16O,H,5_h,2018,October,omt,0.03,8.4,5,three
23.19_c_OCT.CDF,2.049,oST,oST,C15H24O,C,19_c,2018,October,caryophyllene oxide,0.03,8.41,19,three
4.2_h_OCT.CDF,1.05,MT,MT,C10H14,H,2_h,2018,October,p-cymene,0.03,8.41,2,three
21.12_c_OCT.CDF,0.338,OVOC,furan,C4H8O,C,12_c,2018,October,tetrahydrofuran,0.03,8.42,12,three
19.11_n_OCT.CDF,1.482,OVOC,oBz,C10H12O2,N,11_n,2018,October,thymoquinone,0.03,8.42,11,three
11.6_n_OCT.CDF,1.764,oMT,oMT,,N,6_n,2018,October,omt,0.03,8.42,6,three
11.6_n_OCT.CDF,0.338,OVOC,ester,C4H8O2,N,6_n,2018,October,methyl propionate,0.03,8.42,6,three
15.8_h_OCT.CDF,1.898,ST,ST,C15H24,H,8_h,2018,October,a-farnesene,0.03,8.43,8,three
2.1_c_OCT.CDF,1.846,ST,ST,C15H24,C,1_c,2018,October,a-humulene,0.03,8.44,1,three
11.6_n_OCT.CDF,0.402,OVOC,ester,C5H10O2,N,6_n,2018,October,methyl isobutyrate,0.03,8.44,6,three
23.19_c_OCT.CDF,0.943,OVOC,ovoc,,C,19_c,2018,October,ovoc,0.03,8.44,19,three
6.3_hxn_OCT.CDF,1.037,OTHER,nitro,C7H9N,HxN,3_hxn,2018,October,4-cyanocyclohexene,0.03,8.44,3,three
19.11_n_OCT.CDF,1.198,OVOC,aldehyde,C9H18O,N,11_n,2018,October,nonanal,0.03,8.44,11,three
6.3_hxn_OCT.CDF,1.093,HC,alkane,C10H20,HxN,3_hxn,2018,October,alkane,0.03,8.45,3,three
19.11_n_OCT.CDF,2.148,oST,oST,C15H24O,N,11_n,2018,October,ost,0.03,8.45,11,three
11.6_n_OCT.CDF,1.635,oMT,oMT,,N,6_n,2018,October,omt,0.03,8.46,6,three
15.8_h_OCT.CDF,0.402,OVOC,ester,C5H10O2,H,8_h,2018,October,methyl isobutyrate,0.03,8.46,8,three
13.7_hxn_OCT.CDF,1.846,ST,ST,C15H24,HxN,7_hxn,2018,October,a-humulene,0.03,8.46,7,three
21.12_c_OCT.CDF,1.067,oMT,oMT,C10H18O,C,12_c,2018,October,eucalyptol,0.03,8.46,12,three
4.2_h_OCT.CDF,0.403,OTHER,other,,H,2_h,2018,October,other,0.03,8.46,2,three
17.9_n_OCT.CDF,1.362,OVOC,oBz,C10H14O,N,9_n,2018,October,"a,a,4-trimethyl-benzenemethanol",0.03,8.47,9,three
6.3_hxn_OCT.CDF,1.835,ST,ST,C15H22,HxN,3_hxn,2018,October,st,0.03,8.47,3,three
23.19_c_OCT.CDF,1.792,ST,ST,C15H24,C,19_c,2018,October,b-caryophyllene,0.03,8.47,19,three
13.7_hxn_OCT.CDF,1.093,HC,alkane,C10H20,HxN,7_hxn,2018,October,alkane,0.03,8.47,7,three
6.3_hxn_OCT.CDF,2.07,ST,ST,C15H24O,HxN,3_hxn,2018,October,ost,0.03,8.47,3,three
11.6_n_OCT.CDF,1.362,OVOC,oBz,C10H14O,N,6_n,2018,October,"a,a,4-trimethyl-benzenemethanol",0.03,8.48,6,three
6.3_hxn_OCT.CDF,1.215,oMT,oMT,C10H16O,HxN,3_hxn,2018,October,b-thujone,0.03,8.48,3,three
2.1_c_OCT.CDF,2.526,OVOC,ovoc,,C,1_c,2018,October,ovoc,0.03,8.48,1,three
6.3_hxn_OCT.CDF,1.362,OVOC,oBz,C10H14O,HxN,3_hxn,2018,October,"a,a,4-trimethyl-benzenemethanol",0.03,8.48,3,three
2.1_c_OCT.CDF,1.19,oMT,oMT,C10H18O,C,1_c,2018,October,linalool,0.03,8.48,1,three
15.8_h_OCT.CDF,1.386,OVOC,oBz,C8H8O3,H,8_h,2018,October,methyl salicylate,0.03,8.49,8,three
6.3_hxn_OCT.CDF,1,GLV,ester,C8H14O2,HxN,3_hxn,2018,October,cis-3-hexenyl acetate,0.03,8.49,3,three
19.11_n_OCT.CDF,1.093,HC,alkane,C10H20,N,11_n,2018,October,alkane,0.03,8.5,11,three
15.8_h_OCT.CDF,0.338,OVOC,ester,C4H8O2,H,8_h,2018,October,methyl propionate,0.03,8.5,8,three
2.1_c_OCT.CDF,1.067,oMT,oMT,C10H18O,C,1_c,2018,October,eucalyptol,0.03,8.5,1,three
9.5_h_OCT.CDF,0.866,MT,MT,C10H16,H,5_h,2018,October,a-pinene,0.03,8.5,5,three
11.6_n_OCT.CDF,0.905,OVOC,ovoc,,N,6_n,2018,October,ovoc,0.03,8.51,6,three
6.3_hxn_OCT.CDF,1.635,oMT,oMT,,HxN,3_hxn,2018,October,omt,0.03,8.51,3,three
11.6_n_OCT.CDF,1.665,OTHER,other,,N,6_n,2018,October,other,0.03,8.51,6,three
15.8_h_OCT.CDF,1.093,HC,alkane,C10H20,H,8_h,2018,October,alkane,0.03,8.51,8,three
17.9_n_OCT.CDF,1.709,OVOC,aldehyde,C12H22O,N,9_n,2018,October,aldehyde,0.03,8.53,9,three
15.8_h_OCT.CDF,0.389,HC,alkane,C7H16,H,8_h,2018,October,3-methyl-hexane,0.03,8.53,8,three
4.2_h_OCT.CDF,1.482,OVOC,oBz,C10H12O2,H,2_h,2018,October,thymoquinone,0.03,8.53,2,three
15.8_h_OCT.CDF,1.362,OVOC,oBz,C10H14O,H,8_h,2018,October,"a,a,4-trimethyl-benzenemethanol",0.03,8.53,8,three
2.1_c_OCT.CDF,1.009,MT,MT,C10H16,C,1_c,2018,October,a-phellandrene,0.03,8.53,1,three
11.6_n_OCT.CDF,1.079,OVOC,ovoc,C9H18O,N,6_n,2018,October,ovoc,0.03,8.53,6,three
19.11_n_OCT.CDF,1.05,MT,MT,C10H14,N,11_n,2018,October,p-cymene,0.03,8.54,11,three
15.8_h_OCT.CDF,1.079,OVOC,ovoc,C9H18O,H,8_h,2018,October,ovoc,0.03,8.54,8,three
4.2_h_OCT.CDF,1.424,OTHER,other,,H,2_h,2018,October,other,0.03,8.54,2,three
21.12_c_OCT.CDF,1.177,MT,MT,C10H16,C,12_c,2018,October,terpinolene,0.03,8.54,12,three
13.7_hxn_OCT.CDF,1.22,OVOC,oBz,C9H12O2,HxN,7_hxn,2018,October,benzaldehyde dimethyl acetal,0.03,8.54,7,three
2.1_c_OCT.CDF,1.168,OVOC,oBz,C9H12O,C,1_c,2018,October,"a,a-dimethyl-benzenemethanol",0.03,8.54,1,three
17.9_n_OCT.CDF,1.079,OVOC,ovoc,C9H18O,N,9_n,2018,October,ovoc,0.04,8.54,9,three
19.11_n_OCT.CDF,0.866,MT,MT,C10H16,N,11_n,2018,October,a-pinene,0.04,8.55,11,three
19.11_n_OCT.CDF,0.943,OVOC,ovoc,,N,11_n,2018,October,ovoc,0.04,8.55,11,three
13.7_hxn_OCT.CDF,1.599,oMT,oMT,C10H16O,HxN,7_hxn,2018,October,omt,0.04,8.55,7,three
17.9_n_OCT.CDF,1.623,oMT,oMT,,N,9_n,2018,October,omt,0.04,8.55,9,three
4.2_h_OCT.CDF,1.623,oMT,oMT,,H,2_h,2018,October,omt,0.04,8.56,2,three
13.7_hxn_OCT.CDF,1.792,ST,ST,C15H24,HxN,7_hxn,2018,October,b-caryophyllene,0.04,8.56,7,three
21.12_c_OCT.CDF,1.168,OVOC,oBz,C9H12O,C,12_c,2018,October,"a,a-dimethyl-benzenemethanol",0.04,8.57,12,three
9.5_h_OCT.CDF,1.22,OVOC,oBz,C9H12O2,H,5_h,2018,October,benzaldehyde dimethyl acetal,0.04,8.57,5,three
17.9_n_OCT.CDF,0.866,MT,MT,C10H16,N,9_n,2018,October,a-pinene,0.04,8.58,9,three
6.3_hxn_OCT.CDF,1.023,OVOC,ovoc,C9H18O,HxN,3_hxn,2018,October,methoxy-cyclooctane,0.04,8.58,3,three
13.7_hxn_OCT.CDF,0.943,OVOC,ovoc,,HxN,7_hxn,2018,October,ovoc,0.04,8.59,7,three
2.1_c_OCT.CDF,2.117,oST,oST,C15H24O,C,1_c,2018,October,ost,0.04,8.6,1,three
4.2_h_OCT.CDF,2.148,oST,oST,C15H24O,H,2_h,2018,October,ost,0.04,8.6,2,three
17.9_n_OCT.CDF,1.093,HC,alkane,C10H20,N,9_n,2018,October,alkane,0.04,8.6,9,three
13.7_hxn_OCT.CDF,2.039,OTHER,other,C16H30O4,HxN,7_hxn,2018,October,"pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",0.04,8.6,7,three
19.11_n_OCT.CDF,1.623,oMT,oMT,,N,11_n,2018,October,omt,0.04,8.6,11,three
4.2_h_OCT.CDF,1.22,OVOC,oBz,C9H12O2,H,2_h,2018,October,benzaldehyde dimethyl acetal,0.04,8.61,2,three
2.1_c_OCT.CDF,1.177,MT,MT,C10H16,C,1_c,2018,October,terpinolene,0.04,8.61,1,three
23.19_c_OCT.CDF,1.19,oMT,oMT,C10H18O,C,19_c,2018,October,linalool,0.04,8.61,19,three
11.6_n_OCT.CDF,0.866,MT,MT,C10H16,N,6_n,2018,October,a-pinene,0.04,8.61,6,three
6.3_hxn_OCT.CDF,0.905,OVOC,ovoc,,HxN,3_hxn,2018,October,ovoc,0.04,8.61,3,three
17.9_n_OCT.CDF,0.905,OVOC,ovoc,,N,9_n,2018,October,ovoc,0.04,8.62,9,three
6.3_hxn_OCT.CDF,1.079,OVOC,ovoc,C9H18O,HxN,3_hxn,2018,October,ovoc,0.04,8.62,3,three
11.6_n_OCT.CDF,2.07,ST,ST,C15H24O,N,6_n,2018,October,ost,0.04,8.62,6,three
11.6_n_OCT.CDF,1.687,OVOC,aldehyde,C12H22O,N,6_n,2018,October,2-butyl-2-octenal,0.04,8.63,6,three
4.2_h_OCT.CDF,1.599,oMT,oMT,C10H16O,H,2_h,2018,October,omt,0.04,8.63,2,three
11.6_n_OCT.CDF,1.22,OVOC,oBz,C9H12O2,N,6_n,2018,October,benzaldehyde dimethyl acetal,0.04,8.63,6,three
6.3_hxn_OCT.CDF,1.038,OTHER,other,C7H5NO,HxN,3_hxn,2018,October,benzoxazole,0.04,8.63,3,three
9.5_h_OCT.CDF,0.958,MT,MT,C10H16,H,5_h,2018,October,b-pinene,0.04,8.63,5,three
21.12_c_OCT.CDF,2.087,oST,oST,C15H24O,C,12_c,2018,October,ost,0.04,8.63,12,three
19.11_n_OCT.CDF,1.599,oMT,oMT,C10H16O,N,11_n,2018,October,omt,0.04,8.64,11,three
11.6_n_OCT.CDF,1.835,ST,ST,C15H22,N,6_n,2018,October,st,0.04,8.64,6,three
15.8_h_OCT.CDF,0.905,OVOC,ovoc,,H,8_h,2018,October,ovoc,0.04,8.64,8,three
4.2_h_OCT.CDF,0.958,MT,MT,C10H16,H,2_h,2018,October,b-pinene,0.04,8.64,2,three
23.19_c_OCT.CDF,2.148,oST,oST,C15H24O,C,19_c,2018,October,ost,0.04,8.65,19,three
13.7_hxn_OCT.CDF,1.94,ST,ST,C15H24,HxN,7_hxn,2018,October,a-bisabolene,0.04,8.65,7,three
2.1_c_OCT.CDF,0.338,OVOC,furan,C4H8O,C,1_c,2018,October,tetrahydrofuran,0.04,8.65,1,three
9.5_h_OCT.CDF,1.846,ST,ST,C15H24,H,5_h,2018,October,a-humulene,0.04,8.65,5,three
2.1_c_OCT.CDF,1.792,ST,ST,C15H24,C,1_c,2018,October,b-caryophyllene,0.04,8.65,1,three
19.11_n_OCT.CDF,1.22,OVOC,oBz,C9H12O2,N,11_n,2018,October,benzaldehyde dimethyl acetal,0.04,8.65,11,three
11.6_n_OCT.CDF,1.482,OVOC,oBz,C10H12O2,N,6_n,2018,October,thymoquinone,0.04,8.65,6,three
9.5_h_OCT.CDF,0.338,OVOC,ester,C4H8O2,H,5_h,2018,October,methyl propionate,0.05,8.65,5,three
19.11_n_OCT.CDF,0.958,MT,MT,C10H16,N,11_n,2018,October,b-pinene,0.05,8.66,11,three
2.1_c_OCT.CDF,2.039,OTHER,other,C16H30O4,C,1_c,2018,October,"pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",0.05,8.66,1,three
21.12_c_OCT.CDF,2.451,HC,alkane,C20H32,C,12_c,2018,October,p-camphorene,0.05,8.66,12,three
2.1_c_OCT.CDF,1.424,OTHER,other,,C,1_c,2018,October,other,0.05,8.66,1,three
9.5_h_OCT.CDF,0.943,OVOC,ovoc,,H,5_h,2018,October,ovoc,0.05,8.66,5,three
11.6_n_OCT.CDF,1.898,ST,ST,C15H24,N,6_n,2018,October,a-farnesene,0.05,8.66,6,three
9.5_h_OCT.CDF,0.402,OVOC,ester,C5H10O2,H,5_h,2018,October,methyl isobutyrate,0.05,8.66,5,three
11.6_n_OCT.CDF,0.958,MT,MT,C10H16,N,6_n,2018,October,b-pinene,0.05,8.67,6,three
4.2_h_OCT.CDF,0.943,OVOC,ovoc,,H,2_h,2018,October,ovoc,0.05,8.67,2,three
4.2_h_OCT.CDF,2.039,OTHER,other,C16H30O4,H,2_h,2018,October,"pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",0.05,8.68,2,three
23.19_c_OCT.CDF,1.94,ST,ST,C15H24,C,19_c,2018,October,a-bisabolene,0.05,8.68,19,three
4.2_h_OCT.CDF,0.338,OVOC,furan,C4H8O,H,2_h,2018,October,tetrahydrofuran,0.05,8.68,2,three
15.8_h_OCT.CDF,0.958,MT,MT,C10H16,H,8_h,2018,October,b-pinene,0.05,8.68,8,three
23.19_c_OCT.CDF,1.168,OVOC,oBz,C9H12O,C,19_c,2018,October,"a,a-dimethyl-benzenemethanol",0.05,8.68,19,three
6.3_hxn_OCT.CDF,1.511,OVOC,ovoc,,HxN,3_hxn,2018,October,ovoc,0.05,8.68,3,three
4.2_h_OCT.CDF,0.962,HC,Bz,C9H10,H,2_h,2018,October,a-methylstyrene,0.05,8.68,2,three
15.8_h_OCT.CDF,0.943,OVOC,ovoc,,H,8_h,2018,October,ovoc,0.05,8.68,8,three
17.9_n_OCT.CDF,1.599,oMT,oMT,C10H16O,N,9_n,2018,October,omt,0.05,8.69,9,three
4.2_h_OCT.CDF,1.077,OTHER,halogen,C6H4Cl2,H,2_h,2018,October,"1,4-dichloro-benzene",0.05,8.69,2,three
21.12_c_OCT.CDF,0.396,OVOC,ovoc,C4H8O2,C,12_c,2018,October,"1,3-dioxane",0.05,8.7,12,three
21.12_c_OCT.CDF,0.605,HC,alkane,C8H16,C,12_c,2018,October,alkane,0.05,8.7,12,three
19.11_n_OCT.CDF,0.338,OVOC,ester,C4H8O2,N,11_n,2018,October,methyl propionate,0.05,8.7,11,three
11.6_n_OCT.CDF,1.78,OVOC,ovoc,C10H16O2,N,6_n,2018,October,trans-4-hydroxy-3-methyl-6-(1-methylethyl)-2-cyclohexen-1-one,0.05,8.7,6,three
17.9_n_OCT.CDF,1,GLV,ester,C8H14O2,N,9_n,2018,October,cis-3-hexenyl acetate,0.05,8.7,9,three
13.7_hxn_OCT.CDF,1.482,OVOC,oBz,C10H12O2,HxN,7_hxn,2018,October,thymoquinone,0.05,8.7,7,three
15.8_h_OCT.CDF,1.709,OVOC,aldehyde,C12H22O,H,8_h,2018,October,aldehyde,0.05,8.71,8,three
15.8_h_OCT.CDF,1.835,ST,ST,C15H22,H,8_h,2018,October,st,0.05,8.73,8,three
6.3_hxn_OCT.CDF,1.898,ST,ST,C15H24,HxN,3_hxn,2018,October,a-farnesene,0.06,8.75,3,three
9.5_h_OCT.CDF,1.792,ST,ST,C15H24,H,5_h,2018,October,b-caryophyllene,0.06,8.75,5,three
15.8_h_OCT.CDF,1.623,oMT,oMT,,H,8_h,2018,October,omt,0.06,8.75,8,three
2.1_c_OCT.CDF,0.973,MT,MT,C10H16,C,1_c,2018,October,myrcene,0.06,8.75,1,three
17.9_n_OCT.CDF,1.077,OTHER,halogen,C6H4Cl2,N,9_n,2018,October,"1,4-dichloro-benzene",0.06,8.75,9,three
21.12_c_OCT.CDF,1.009,MT,MT,C10H16,C,12_c,2018,October,a-phellandrene,0.06,8.75,12,three
21.12_c_OCT.CDF,0.9,MT,MT,C10H16,C,12_c,2018,October,camphene,0.06,8.76,12,three
11.6_n_OCT.CDF,0.943,OVOC,ovoc,,N,6_n,2018,October,ovoc,0.06,8.76,6,three
9.5_h_OCT.CDF,0.338,OVOC,furan,C4H8O,H,5_h,2018,October,tetrahydrofuran,0.06,8.76,5,three
17.9_n_OCT.CDF,1.22,OVOC,oBz,C9H12O2,N,9_n,2018,October,benzaldehyde dimethyl acetal,0.06,8.76,9,three
6.3_hxn_OCT.CDF,0.439,OVOC,ester,C5H8O2,HxN,3_hxn,2018,October,methyl methacrylate,0.06,8.76,3,three
9.5_h_OCT.CDF,2.117,oST,oST,C15H24O,H,5_h,2018,October,ost,0.06,8.76,5,three
17.9_n_OCT.CDF,1.05,MT,MT,C10H14,N,9_n,2018,October,p-cymene,0.06,8.77,9,three
13.7_hxn_OCT.CDF,0.958,MT,MT,C10H16,HxN,7_hxn,2018,October,b-pinene,0.06,8.77,7,three
15.8_h_OCT.CDF,1.22,OVOC,oBz,C9H12O2,H,8_h,2018,October,benzaldehyde dimethyl acetal,0.06,8.77,8,three
15.8_h_OCT.CDF,2.117,oST,oST,C15H24O,H,8_h,2018,October,ost,0.06,8.77,8,three
19.11_n_OCT.CDF,2.117,oST,oST,C15H24O,N,11_n,2018,October,ost,0.06,8.77,11,three
19.11_n_OCT.CDF,1.424,OTHER,other,,N,11_n,2018,October,other,0.06,8.78,11,three
23.19_c_OCT.CDF,1.177,MT,MT,C10H16,C,19_c,2018,October,terpinolene,0.06,8.78,19,three
21.12_c_OCT.CDF,2.165,oST,oST,C15H24O,C,12_c,2018,October,ost,0.06,8.79,12,three
17.9_n_OCT.CDF,0.943,OVOC,ovoc,,N,9_n,2018,October,ovoc,0.06,8.79,9,three
9.5_h_OCT.CDF,1.19,oMT,oMT,C10H18O,H,5_h,2018,October,linalool,0.06,8.8,5,three
21.12_c_OCT.CDF,0.403,OTHER,other,,C,12_c,2018,October,other,0.06,8.81,12,three
6.3_hxn_OCT.CDF,1.05,MT,MT,C10H14,HxN,3_hxn,2018,October,p-cymene,0.06,8.81,3,three
